Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.673666000,5.2207,5.2207,0.0000,0.9788,4.3975,0.3401,4.0574,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.678886700,6.2701,6.2701,0.0000,0.1592,6.1994,0.3600,5.8394,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.685156800,2.0366,2.0366,0.0000,0.0955,1.9888,0.3581,1.6307,4.0530,17.8336,3.0992,4599.1009,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.687193400,3.8431,3.8431,0.0000,0.0477,4.0254,2.9718,1.0536,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.691036500,5.7581,5.7581,0.0000,0.2328,5.6830,0.3392,5.3438,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.696794600,8.7300,8.7300,0.0000,0.1620,8.6201,0.6332,7.9869,10.2488,12.6974,-6.1958,4610.7387,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.705524600,1.4308,1.4308,0.0000,0.0521,1.6781,1.6781,0.0000,14.2162,2.8413,-3.9674,4619.4687,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.706955400,2.3359,2.3359,0.0000,0.3025,2.1589,0.3176,1.8413,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.709291300,7.0480,7.0480,0.0000,0.1287,7.0425,0.3532,6.6893,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.716339300,4.1646,4.1646,0.0000,0.1260,4.0941,0.5860,3.5081,6.2428,15.3458,7.9734,4630.2834,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.720503900,1.0553,1.0553,0.0000,0.0555,2.8785,2.8785,0.0000,17.4240,6.0648,-11.1812,4634.4480,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.721559200,5.7408,5.7408,0.0000,1.8818,4.0586,0.3514,3.7072,22.4335,3.6407,-5.0095,4635.5033,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.727300000,6.0739,6.0739,0.0000,0.2037,5.9788,0.3613,5.6175,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.733373900,12.9633,12.9633,0.0000,0.1141,12.8982,2.8018,10.0964,14.2595,7.5592,8.1740,4647.3180,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.746337200,3.2988,3.2988,0.0000,0.0490,3.3284,1.6362,1.6922,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.749636000,1.9299,1.9299,0.0000,0.0825,1.9196,0.3144,1.6052,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.751565900,1.7462,1.7462,0.0000,0.0775,1.7141,0.2727,1.4414,3.6267,18.6578,10.6328,4665.5100,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.753312100,9.5911,9.5911,0.0000,0.0454,10.2905,3.5483,6.7422,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.762903200,10.0606,10.0606,0.0000,0.7476,9.3638,0.7063,8.6575,10.9472,5.2947,-7.3205,4676.8473,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.772963800,1.2873,1.2873,0.0000,0.0508,1.4603,1.1354,0.3249,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.774251100,4.6958,4.6958,0.0000,0.2281,4.4802,2.1832,2.2970,4.8940,13.7284,6.0532,4688.1952,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.778946900,2.6805,2.6805,0.0000,0.0125,3.0580,0.9114,2.1466,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.781627400,10.3049,10.3049,0.0000,0.3951,9.9593,0.4939,9.4654,11.2461,11.8008,-6.3521,4695.5715,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.791932300,1.8403,1.8403,0.0000,0.0495,1.8772,1.3024,0.5748,12.7420,9.6251,-1.4959,4705.8764,NA,NA,NA
